,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,chg,close_price,history_volatility,id,last_close_price,listing_day,month1_volatility,month3_volatility,month6_volatility,nmc,share_code,share_market,share_name,share_pinyin,share_symbol,trade_day,updated_at,week_volatility,year_volatility,res,std_result,pay_amount_rate,c_sigma,c_S,c_K,c_r,c_T
837,837,837,898.0,898.0,898.0,898.0,-0.0076,6.56,0.0,2024.0,7.33,2008-05-06 00:00:00,20.42,40.46,44.96,59.0,2226.0,sz,江南化工,jnhg,sz002226,2017-11-05 00:00:00,2017-11-05 15:25:26,26.93,0.0,0.0,0.0,0.0,44.96,6.56,6.56,3.73,2.0
838,838,838,899.0,899.0,899.0,899.0,-0.0251,19.0,0.0,2025.0,21.28,2008-05-06 00:00:00,44.41,47.28,43.49,41.0,2227.0,sz,奥特迅,atx,sz002227,2017-11-05 00:00:00,2017-11-05 15:25:26,41.04,0.0,0.0,0.0,0.0,47.28,19.0,19.0,3.73,2.0
839,839,839,900.0,900.0,900.0,900.0,-0.0196,5.01,0.0,2026.0,4.64,2008-05-08 00:00:00,32.13,23.94,27.14,52.0,2228.0,sz,合兴包装,hxbz,sz002228,2017-11-05 00:00:00,2017-11-05 15:25:26,28.66,0.0,0.0,0.0,0.0,32.13,5.01,5.01,3.73,2.0
840,840,840,901.0,901.0,901.0,901.0,-0.0137,4.32,0.0,187.0,0.0,2000-01-13 00:00:00,23.41,24.42,27.14,43.0,600223.0,sh,鲁商置业,lszy,sh600223,2017-11-05 00:00:00,2017-11-05 15:25:18,15.69,0.0,0.0,0.0,0.0,27.14,4.32,4.32,3.73,2.0
841,841,841,902.0,902.0,902.0,902.0,0.0035,57.0,0.0,2028.0,58.25,2008-05-12 00:00:00,54.94,61.68,61.18,671.0,2230.0,sz,科大讯飞,kdxf,sz002230,2017-11-05 00:00:00,2017-11-05 15:25:26,55.68,0.0,0.0,0.0,0.0,61.68,57.0,57.0,3.73,2.0
842,842,842,903.0,903.0,903.0,903.0,0.006,11.72,0.0,2029.0,11.9,2008-05-12 00:00:00,68.57,51.45,54.71,33.0,2231.0,sz,奥维通信,awtx,sz002231,2017-11-05 00:00:00,2017-11-05 15:25:26,53.84,0.0,0.0,0.0,0.0,68.57,11.72,11.72,3.73,2.0
843,843,843,904.0,904.0,904.0,904.0,0.0,11.61,0.0,2030.0,11.55,2008-05-09 00:00:00,42.06,35.49,43.95,46.0,2232.0,sz,启明信息,qmxx,sz002232,2017-11-05 00:00:00,2017-11-05 15:25:26,32.93,0.0,0.0,0.0,0.0,43.95,11.61,11.61,3.73,2.0
844,844,844,905.0,905.0,905.0,905.0,-0.0342,12.72,0.0,2031.0,13.92,2008-05-16 00:00:00,39.15,48.84,56.27,102.0,2233.0,sz,塔牌集团,tpjt,sz002233,2017-11-05 00:00:00,2017-11-05 15:25:26,49.34,0.0,0.0,0.0,0.0,56.27,12.72,12.72,3.73,2.0
845,845,845,906.0,906.0,906.0,906.0,-0.0153,14.15,0.0,2032.0,14.86,2008-05-16 00:00:00,34.1,52.09,59.95,29.0,2234.0,sz,民和股份,mhgf,sz002234,2017-11-05 00:00:00,2017-11-05 15:25:26,27.97,0.0,0.0,0.0,0.0,59.95,14.15,14.15,3.73,2.0
846,846,846,907.0,907.0,907.0,907.0,-0.0142,11.12,0.0,2033.0,12.41,2008-05-16 00:00:00,32.87,30.95,46.18,30.0,2235.0,sz,安妮股份,angf,sz002235,2017-11-05 00:00:00,2017-11-05 15:25:26,30.02,0.0,0.0,0.0,0.0,46.18,11.12,11.12,3.73,2.0
847,847,847,908.0,908.0,908.0,908.0,-0.0092,28.0,0.0,2034.0,25.02,2008-05-20 00:00:00,40.23,44.84,51.34,476.0,2236.0,sz,大华股份,dhgf,sz002236,2017-11-05 00:00:00,2017-11-05 15:25:26,27.57,0.0,0.0,0.0,0.0,51.34,28.0,28.0,3.73,2.0
848,848,848,909.0,909.0,909.0,909.0,-0.0157,10.64,0.0,2035.0,12.19,2008-05-20 00:00:00,27.18,36.84,34.88,88.0,2237.0,sz,恒邦股份,hbgf,sz002237,2017-11-05 00:00:00,2017-11-05 15:25:26,36.64,0.0,0.0,0.0,0.0,36.84,10.64,10.64,3.73,2.0
849,849,849,910.0,910.0,910.0,910.0,0.0443,12.27,0.0,2036.0,11.24,2008-05-26 00:00:00,53.38,37.2,39.57,68.0,2238.0,sz,天威视讯,twsx,sz002238,2017-11-05 00:00:00,2017-11-05 15:25:27,87.78,0.0,0.0,0.0,0.0,87.78,12.27,12.27,3.73,2.0
850,850,850,911.0,911.0,911.0,911.0,0.0193,17.38,0.0,2038.0,17.89,2008-05-23 00:00:00,47.42,62.07,54.1,85.0,2240.0,sz,威华股份,whgf,sz002240,2017-11-05 00:00:00,2017-11-05 15:25:27,54.82,0.0,0.0,0.0,0.0,62.07,17.38,17.38,3.73,2.0
851,851,851,912.0,912.0,912.0,912.0,-0.0042,21.37,0.0,2039.0,21.93,2008-05-22 00:00:00,34.39,41.33,42.28,581.0,2241.0,sz,歌尔股份,gegf,sz002241,2017-11-05 00:00:00,2017-11-05 15:25:27,38.75,0.0,0.0,0.0,0.0,42.28,21.37,21.37,3.73,2.0
852,852,852,913.0,913.0,913.0,913.0,-0.0072,17.84,0.0,2040.0,19.65,2008-05-28 00:00:00,28.26,35.33,35.66,136.0,2242.0,sz,九阳股份,jygf,sz002242,2017-11-05 00:00:00,2017-11-05 15:25:27,41.76,0.0,0.0,0.0,0.0,41.76,17.84,17.84,3.73,2.0
853,853,853,914.0,914.0,914.0,914.0,0.0,8.97,0.0,2041.0,10.49,2008-05-28 00:00:00,43.2,42.1,47.53,32.0,2243.0,sz,通产丽星,tclx,sz002243,2017-11-05 00:00:00,2017-11-05 15:25:27,36.05,0.0,0.0,0.0,0.0,47.53,8.97,8.97,3.73,2.0
854,854,854,915.0,915.0,915.0,915.0,-0.0087,6.86,0.0,2042.0,6.96,2008-05-29 00:00:00,24.96,23.5,27.3,185.0,2244.0,sz,滨江集团,bjjt,sz002244,2017-11-05 00:00:00,2017-11-05 15:25:27,12.2,0.0,0.0,0.0,0.0,27.3,6.86,6.86,3.73,2.0
855,855,855,916.0,916.0,916.0,916.0,-0.0075,9.24,0.0,2043.0,8.91,2008-06-05 00:00:00,41.83,37.58,38.02,84.0,2245.0,sz,澳洋顺昌,aysc,sz002245,2017-11-05 00:00:00,2017-11-05 15:25:27,31.72,0.0,0.0,0.0,0.0,41.83,9.24,9.24,3.73,2.0
856,856,856,917.0,917.0,917.0,917.0,-0.0218,12.99,0.0,2044.0,17.9,2008-06-05 00:00:00,42.94,55.52,61.53,53.0,2246.0,sz,北化股份,bhgf,sz002246,2017-11-05 00:00:00,2017-11-05 15:25:27,48.54,0.0,0.0,0.0,0.0,61.53,12.99,12.99,3.73,2.0
857,857,857,918.0,918.0,918.0,918.0,0.0165,14.81,0.0,2045.0,13.5,2008-06-12 00:00:00,46.79,42.18,35.69,77.0,2247.0,sz,帝龙文化,dlwh,sz002247,2017-11-05 00:00:00,2017-11-05 15:25:27,29.29,0.0,0.0,0.0,0.0,46.79,14.81,14.81,3.73,2.0
858,858,858,919.0,919.0,919.0,919.0,0.019,5.89,0.0,2046.0,6.44,2008-06-12 00:00:00,33.71,40.21,46.44,18.0,2248.0,sz,*ST东数,ds,sz002248,2017-11-05 00:00:00,2017-11-05 15:25:27,39.93,0.0,0.0,0.0,0.0,46.44,5.89,5.89,3.73,2.0
859,859,859,920.0,920.0,920.0,920.0,0.0013,7.57,0.0,2047.0,7.13,2008-06-19 00:00:00,43.9,48.74,42.39,102.0,2249.0,sz,大洋电机,dydj,sz002249,2017-11-05 00:00:00,2017-11-05 15:25:28,39.84,0.0,0.0,0.0,0.0,48.74,7.57,7.57,3.73,2.0
860,860,860,921.0,921.0,921.0,921.0,0.0112,5.41,0.0,188.0,0.0,2000-01-27 00:00:00,29.82,24.29,33.22,46.0,600225.0,sh,*ST松江,sj,sh600225,2017-11-05 00:00:00,2017-11-05 15:25:18,49.66,0.0,0.0,0.0,0.0,49.66,5.41,5.41,3.73,2.0
861,861,861,922.0,922.0,922.0,922.0,-0.0048,12.45,0.0,2048.0,12.78,2008-06-19 00:00:00,25.64,22.89,24.01,84.0,2250.0,sz,联化科技,lhkj,sz002250,2017-11-05 00:00:00,2017-11-05 15:25:28,17.14,0.0,0.0,0.0,0.0,25.64,12.45,12.45,3.73,2.0
862,862,862,923.0,923.0,923.0,923.0,0.0104,13.66,0.0,2049.0,12.56,2008-06-19 00:00:00,43.54,30.44,34.65,94.0,2251.0,sz,步步高,bbg,sz002251,2017-11-05 00:00:00,2017-11-05 15:25:28,39.41,0.0,0.0,0.0,0.0,43.54,13.66,13.66,3.73,2.0
863,863,863,924.0,924.0,924.0,924.0,-0.0089,19.95,25.48,2050.0,20.24,2008-06-23 00:00:00,9.57,16.24,25.48,877.0,2252.0,sz,上海莱士,shls,sz002252,2017-11-05 00:00:00,2017-11-05 15:25:28,8.57,0.0,0.0,0.0,0.0,25.48,19.95,19.95,3.73,2.0
864,864,864,925.0,925.0,925.0,925.0,-0.0167,22.96,0.0,2051.0,27.28,2008-06-23 00:00:00,40.51,44.06,46.35,47.0,2253.0,sz,川大智胜,cdzs,sz002253,2017-11-05 00:00:00,2017-11-05 15:25:28,34.74,0.0,0.0,0.0,0.0,46.35,22.96,22.96,3.73,2.0
865,865,865,926.0,926.0,926.0,926.0,0.0032,12.73,0.0,2052.0,13.58,2008-06-25 00:00:00,18.79,28.0,25.26,77.0,2254.0,sz,泰和新材,thxc,sz002254,2017-11-05 00:00:00,2017-11-05 15:25:28,11.36,0.0,0.0,0.0,0.0,28.0,12.73,12.73,3.73,2.0
866,866,866,927.0,927.0,927.0,927.0,-0.0267,7.65,0.0,2053.0,8.18,2008-06-25 00:00:00,42.32,45.57,41.29,37.0,2255.0,sz,海陆重工,hlzg,sz002255,2017-11-05 00:00:00,2017-11-05 15:25:28,37.84,0.0,0.0,0.0,0.0,45.57,7.65,7.65,3.73,2.0
867,867,867,928.0,928.0,928.0,928.0,0.0,4.39,0.0,2054.0,4.39,2008-06-25 00:00:00,30.96,25.87,29.98,0.0,2256.0,sz,兆新股份,zxgf,sz002256,2017-09-05 00:00:00,2017-11-05 15:25:28,45.05,0.0,0.0,0.0,0.0,45.05,4.39,4.39,3.73,2.0
868,868,868,929.0,929.0,929.0,929.0,-0.0149,13.88,0.0,2055.0,12.86,2008-07-08 00:00:00,41.32,36.41,36.87,72.0,2258.0,sz,利尔化学,lehx,sz002258,2017-11-05 00:00:00,2017-11-05 15:25:28,63.3,0.0,0.0,0.0,0.0,63.3,13.88,13.88,3.73,2.0
869,869,869,930.0,930.0,930.0,930.0,0.0,6.9,0.0,2056.0,7.37,2008-07-16 00:00:00,35.22,35.43,44.93,49.0,2259.0,sz,升达林业,sdly,sz002259,2017-11-05 00:00:00,2017-11-05 15:25:28,64.89,0.0,0.0,0.0,0.0,64.89,6.9,6.9,3.73,2.0
870,870,870,931.0,931.0,931.0,931.0,0.0,7.15,0.0,189.0,0.0,1999-11-16 00:00:00,40.55,30.84,34.74,109.0,600226.0,sh,升华拜克,hygf,sh600226,2017-11-05 00:00:00,2017-11-05 15:25:18,35.98,0.0,0.0,0.0,0.0,40.55,7.15,7.15,3.73,2.0
871,871,871,932.0,932.0,932.0,932.0,0.0,23.1,0.0,2057.0,23.1,2008-07-16 00:00:00,20.01,20.01,20.01,0.0,2260.0,sz,德奥通航,dath,sz002260,2017-09-05 00:00:00,2017-11-05 15:25:28,19.7,0.0,0.0,0.0,0.0,20.01,23.1,23.1,3.73,2.0
872,872,872,933.0,933.0,933.0,933.0,-0.0024,8.4,0.0,2058.0,9.68,2008-07-23 00:00:00,40.93,34.11,41.69,78.0,2261.0,sz,拓维信息,twxx,sz002261,2017-11-05 00:00:00,2017-11-05 15:25:28,47.38,0.0,0.0,0.0,0.0,47.38,8.4,8.4,3.73,2.0
873,873,873,934.0,934.0,934.0,934.0,-0.0122,14.63,0.0,2059.0,13.87,2008-07-23 00:00:00,31.64,26.75,29.77,126.0,2262.0,sz,恩华药业,ehyy,sz002262,2017-11-05 00:00:00,2017-11-05 15:25:28,19.23,0.0,0.0,0.0,0.0,31.64,14.63,14.63,3.73,2.0
874,874,874,935.0,935.0,935.0,935.0,0.0,3.07,0.0,2060.0,3.28,2008-07-28 00:00:00,47.66,30.49,35.85,57.0,2263.0,sz,大东南,ddn,sz002263,2017-11-05 00:00:00,2017-11-05 15:25:28,31.23,0.0,0.0,0.0,0.0,47.66,3.07,3.07,3.73,2.0
875,875,875,936.0,936.0,936.0,936.0,0.018,12.46,0.0,2061.0,8.24,2008-07-31 00:00:00,131.77,88.75,76.88,71.0,2264.0,sz,新华都,xhd,sz002264,2017-11-05 00:00:00,2017-11-05 15:25:29,51.71,0.0,0.0,0.0,0.0,131.77,12.46,12.46,3.73,2.0
876,876,876,937.0,937.0,937.0,937.0,-0.0441,15.39,0.0,2062.0,0.0,2008-08-06 00:00:00,33.8,30.86,43.58,44.0,2265.0,sz,西仪股份,xygf,sz002265,2017-11-05 00:00:00,2017-11-05 15:25:29,32.4,0.0,0.0,0.0,0.0,43.58,15.39,15.39,3.73,2.0
877,877,877,938.0,938.0,938.0,938.0,-0.0108,4.57,0.0,2063.0,0.0,2008-08-06 00:00:00,19.22,19.38,22.53,73.0,2266.0,sz,浙富控股,zfkg,sz002266,2017-11-05 00:00:00,2017-11-05 15:25:29,13.11,0.0,0.0,0.0,0.0,22.53,4.57,4.57,3.73,2.0
878,878,878,939.0,939.0,939.0,939.0,-0.0024,8.18,0.0,2064.0,0.0,2008-08-13 00:00:00,18.77,16.27,20.42,90.0,2267.0,sz,陕天然气,strq,sz002267,2017-11-05 00:00:00,2017-11-05 15:25:29,13.66,0.0,0.0,0.0,0.0,20.42,8.18,8.18,3.73,2.0
879,879,879,940.0,940.0,940.0,940.0,-0.0406,23.86,0.0,2065.0,0.0,2008-08-11 00:00:00,71.4,64.0,56.72,131.0,2268.0,sz,卫士通,wst,sz002268,2017-11-05 00:00:00,2017-11-05 15:25:29,101.42,0.0,0.0,0.0,0.0,101.42,23.86,23.86,3.73,2.0
880,880,880,941.0,941.0,941.0,941.0,0.0,7.09,0.0,190.0,0.0,2000-02-21 00:00:00,29.46,32.07,32.56,88.0,600227.0,sh,赤天化,cth,sh600227,2017-11-05 00:00:00,2017-11-05 15:25:18,24.27,0.0,0.0,0.0,0.0,32.56,7.09,7.09,3.73,2.0
881,881,881,942.0,942.0,942.0,942.0,-0.0097,10.2,0.0,2067.0,0.0,2008-09-05 00:00:00,29.33,33.64,36.2,21.0,2270.0,sz,华明装备,hmzb,sz002270,2017-11-05 00:00:00,2017-11-05 15:25:29,36.29,0.0,0.0,0.0,0.0,36.29,10.2,10.2,3.73,2.0
882,882,882,943.0,943.0,943.0,943.0,-0.0326,38.81,0.0,2068.0,0.0,2008-09-10 00:00:00,46.97,39.18,40.03,220.0,2271.0,sz,东方雨虹,dfyh,sz002271,2017-11-05 00:00:00,2017-11-05 15:25:29,52.32,0.0,0.0,0.0,0.0,52.32,38.81,38.81,3.73,2.0
883,883,883,944.0,944.0,944.0,944.0,0.0016,6.16,0.0,2069.0,0.0,2008-09-19 00:00:00,28.61,26.29,45.9,19.0,2272.0,sz,川润股份,crgf,sz002272,2017-11-05 00:00:00,2017-11-05 15:25:29,30.16,0.0,0.0,0.0,0.0,45.9,6.16,6.16,3.73,2.0
884,884,884,945.0,945.0,945.0,945.0,-0.02,26.92,0.0,2070.0,0.0,2008-09-19 00:00:00,53.73,53.46,47.67,164.0,2273.0,sz,水晶光电,sjgd,sz002273,2017-11-05 00:00:00,2017-11-05 15:25:29,40.63,0.0,0.0,0.0,0.0,53.73,26.92,26.92,3.73,2.0
885,885,885,946.0,946.0,946.0,946.0,-0.0091,7.62,0.0,2071.0,0.0,2008-09-25 00:00:00,30.36,41.91,41.89,37.0,2274.0,sz,华昌化工,hchg,sz002274,2017-11-05 00:00:00,2017-11-05 15:25:29,28.61,0.0,0.0,0.0,0.0,41.91,7.62,7.62,3.73,2.0
886,886,886,947.0,947.0,947.0,947.0,-0.0075,17.1,0.0,2072.0,0.0,2009-07-10 00:00:00,29.44,22.18,24.34,91.0,2275.0,sz,桂林三金,glsj,sz002275,2017-11-05 00:00:00,2017-11-05 15:25:30,16.18,0.0,0.0,0.0,0.0,29.44,17.1,17.1,3.73,2.0
887,887,887,948.0,948.0,948.0,948.0,-0.0049,10.08,0.0,2073.0,0.0,2009-07-10 00:00:00,45.46,48.41,45.04,94.0,2276.0,sz,万马股份,wmgf,sz002276,2017-11-05 00:00:00,2017-11-05 15:25:30,24.71,0.0,0.0,0.0,0.0,48.41,10.08,10.08,3.73,2.0
888,888,888,949.0,949.0,949.0,949.0,0.0104,6.8,0.0,2074.0,0.0,2009-07-17 00:00:00,34.99,29.39,33.05,96.0,2277.0,sz,友阿股份,yagf,sz002277,2017-11-05 00:00:00,2017-11-05 15:25:30,40.15,0.0,0.0,0.0,0.0,40.15,6.8,6.8,3.73,2.0
889,889,889,950.0,950.0,950.0,950.0,-0.0196,9.99,0.0,2075.0,0.0,2009-08-11 00:00:00,38.04,37.47,45.12,34.0,2278.0,sz,神开股份,skgf,sz002278,2017-10-30 00:00:00,2017-11-05 15:25:30,28.25,0.0,0.0,0.0,0.0,45.12,9.99,9.99,3.73,2.0
890,890,890,951.0,951.0,951.0,951.0,0.014,15.26,0.0,191.0,0.0,1999-01-19 00:00:00,58.65,53.58,64.03,36.0,600228.0,sh,*ST昌九,cj,sh600228,2017-11-05 00:00:00,2017-11-05 15:25:18,55.19,0.0,0.0,0.0,0.0,64.03,15.26,15.26,3.73,2.0
891,891,891,952.0,952.0,952.0,952.0,-0.0152,8.42,0.0,2077.0,0.0,2009-08-21 00:00:00,48.63,40.67,52.27,106.0,2280.0,sz,联络互动,llhd,sz002280,2017-11-05 00:00:00,2017-11-05 15:25:30,43.96,0.0,0.0,0.0,0.0,52.27,8.42,8.42,3.73,2.0
892,892,892,953.0,953.0,953.0,953.0,0.0077,26.3,0.0,2078.0,0.0,2009-08-21 00:00:00,48.66,52.13,52.69,162.0,2281.0,sz,光迅科技,gxkj,sz002281,2017-11-05 00:00:00,2017-11-05 15:25:30,44.74,0.0,0.0,0.0,0.0,52.69,26.3,26.3,3.73,2.0
893,893,893,954.0,954.0,954.0,954.0,0.0201,17.29,0.0,2079.0,0.0,2009-08-21 00:00:00,45.3,44.78,85.35,31.0,2282.0,sz,博深工具,bsgj,sz002282,2017-11-05 00:00:00,2017-11-05 15:25:30,51.7,0.0,0.0,0.0,0.0,85.35,17.29,17.29,3.73,2.0
894,894,894,955.0,955.0,955.0,955.0,-0.0242,6.45,0.0,2080.0,0.0,2009-08-21 00:00:00,28.81,23.32,24.33,72.0,2283.0,sz,天润曲轴,trqz,sz002283,2017-11-05 00:00:00,2017-11-05 15:25:30,26.33,0.0,0.0,0.0,0.0,28.81,6.45,6.45,3.73,2.0
895,895,895,956.0,956.0,956.0,956.0,-0.028,10.4,0.0,2081.0,0.0,2009-08-28 00:00:00,39.99,33.5,37.06,71.0,2284.0,sz,亚太股份,ytgf,sz002284,2017-11-05 00:00:00,2017-11-05 15:25:30,50.27,0.0,0.0,0.0,0.0,50.27,10.4,10.4,3.73,2.0
896,896,896,957.0,957.0,957.0,957.0,-0.0689,11.89,0.0,2082.0,0.0,2009-08-28 00:00:00,85.58,77.13,59.85,202.0,2285.0,sz,世联行,slh,sz002285,2017-11-05 00:00:00,2017-11-05 15:25:30,65.03,0.0,0.0,0.0,0.0,85.58,11.89,11.89,3.73,2.0
897,897,897,958.0,958.0,958.0,958.0,-0.0119,11.6,0.0,2083.0,0.0,2009-08-28 00:00:00,33.29,30.84,38.39,33.0,2286.0,sz,保龄宝,blb,sz002286,2017-11-05 00:00:00,2017-11-05 15:25:30,17.68,0.0,0.0,0.0,0.0,38.39,11.6,11.6,3.73,2.0
898,898,898,959.0,959.0,959.0,959.0,-0.0445,41.47,0.0,2084.0,0.0,2009-08-28 00:00:00,52.38,37.16,43.38,168.0,2287.0,sz,奇正藏药,qzzy,sz002287,2017-11-05 00:00:00,2017-11-05 15:25:30,37.37,0.0,0.0,0.0,0.0,52.38,41.47,41.47,3.73,2.0
899,899,899,960.0,960.0,960.0,960.0,-0.0112,6.17,0.0,2085.0,0.0,2009-09-03 00:00:00,26.13,37.62,39.57,40.0,2288.0,sz,超华科技,chkj,sz002288,2017-11-05 00:00:00,2017-11-05 15:25:31,34.92,0.0,0.0,0.0,0.0,39.57,6.17,6.17,3.73,2.0
900,900,900,961.0,961.0,961.0,961.0,-0.0123,8.84,0.0,192.0,0.0,2000-03-09 00:00:00,25.0,22.7,30.68,37.0,600229.0,sh,城市传媒,cscm,sh600229,2017-11-05 00:00:00,2017-11-05 15:25:18,32.41,0.0,0.0,0.0,0.0,32.41,8.84,8.84,3.73,2.0
901,901,901,962.0,962.0,962.0,962.0,-0.053,14.3,0.0,2087.0,0.0,2009-09-03 00:00:00,40.4,35.96,40.04,23.0,2290.0,sz,中科新材,zkxc,sz002290,2017-11-05 00:00:00,2017-11-05 15:25:31,41.19,0.0,0.0,0.0,0.0,41.19,14.3,14.3,3.73,2.0
902,902,902,963.0,963.0,963.0,963.0,-0.0247,8.3,0.0,2088.0,0.0,2009-09-03 00:00:00,35.5,33.6,44.04,30.0,2291.0,sz,星期六,xql,sz002291,2017-11-05 00:00:00,2017-11-05 15:25:31,29.93,0.0,0.0,0.0,0.0,44.04,8.3,8.3,3.73,2.0
903,903,903,964.0,964.0,964.0,964.0,-0.016,15.37,0.0,2089.0,0.0,2009-09-10 00:00:00,38.11,34.47,45.67,116.0,2292.0,sz,奥飞娱乐,afyl,sz002292,2017-11-05 00:00:00,2017-11-05 15:25:31,48.48,0.0,0.0,0.0,0.0,48.48,15.37,15.37,3.73,2.0
904,904,904,965.0,965.0,965.0,965.0,-0.004,12.53,0.0,2090.0,0.0,2009-09-10 00:00:00,39.79,28.56,28.53,87.0,2293.0,sz,罗莱生活,llsh,sz002293,2017-11-05 00:00:00,2017-11-05 15:25:31,33.42,0.0,0.0,0.0,0.0,39.79,12.53,12.53,3.73,2.0
905,905,905,966.0,966.0,966.0,966.0,0.0184,37.0,40.75,2091.0,0.0,2009-09-10 00:00:00,30.67,29.24,40.75,387.0,2294.0,sz,信立泰,xlt,sz002294,2017-11-05 00:00:00,2017-11-05 15:25:31,25.07,0.0,0.0,0.0,0.0,40.75,37.0,37.0,3.73,2.0
906,906,906,967.0,967.0,967.0,967.0,-0.0055,12.74,0.0,2092.0,0.0,2009-09-29 00:00:00,25.79,28.74,32.96,22.0,2295.0,sz,精艺股份,jygf,sz002295,2017-11-05 00:00:00,2017-11-05 15:25:31,41.47,0.0,0.0,0.0,0.0,41.47,12.74,12.74,3.73,2.0
907,907,907,968.0,968.0,968.0,968.0,0.018,9.05,0.0,2093.0,0.0,2009-09-29 00:00:00,42.8,41.93,49.31,28.0,2296.0,sz,辉煌科技,hhkj,sz002296,2017-11-05 00:00:00,2017-11-05 15:25:31,51.89,0.0,0.0,0.0,0.0,51.89,9.05,9.05,3.73,2.0
908,908,908,969.0,969.0,969.0,969.0,0.0054,11.28,0.0,2094.0,0.0,2009-09-29 00:00:00,43.36,42.02,57.67,44.0,2297.0,sz,博云新材,byxc,sz002297,2017-10-08 00:00:00,2017-11-05 15:25:31,51.93,0.0,0.0,0.0,0.0,57.67,11.28,11.28,3.73,2.0
909,909,909,970.0,970.0,970.0,970.0,-0.0079,10.0,0.0,2095.0,0.0,2009-09-29 00:00:00,31.72,39.0,37.56,46.0,2298.0,sz,中电鑫龙,zdxl,sz002298,2017-11-05 00:00:00,2017-11-05 15:25:31,27.4,0.0,0.0,0.0,0.0,39.0,10.0,10.0,3.73,2.0
910,910,910,971.0,971.0,971.0,971.0,0.0017,46.12,0.0,193.0,0.0,2000-04-06 00:00:00,66.42,70.09,68.44,135.0,600230.0,sh,沧州大化,czdh,sh600230,2017-11-05 00:00:00,2017-11-05 15:25:18,55.95,0.0,0.0,0.0,0.0,70.09,46.12,46.12,3.73,2.0
911,911,911,972.0,972.0,972.0,972.0,-0.0076,9.19,0.0,2097.0,0.0,2009-10-21 00:00:00,29.4,26.78,45.55,49.0,2300.0,sz,太阳电缆,tydl,sz002300,2017-11-05 00:00:00,2017-11-05 15:25:31,34.41,0.0,0.0,0.0,0.0,45.55,9.19,9.19,3.73,2.0
912,912,912,973.0,973.0,973.0,973.0,-0.0176,17.25,0.0,2098.0,0.0,2009-10-21 00:00:00,26.35,27.4,34.62,64.0,2301.0,sz,齐心集团,qxjt,sz002301,2017-11-05 00:00:00,2017-11-05 15:25:32,13.57,0.0,0.0,0.0,0.0,34.62,17.25,17.25,3.73,2.0
913,913,913,974.0,974.0,974.0,974.0,-0.033,16.11,0.0,2099.0,0.0,2009-11-03 00:00:00,32.87,39.06,59.52,166.0,2302.0,sz,西部建设,xbjs,sz002302,2017-11-05 00:00:00,2017-11-05 15:25:32,30.24,0.0,0.0,0.0,0.0,59.52,16.11,16.11,3.73,2.0
914,914,914,975.0,975.0,975.0,975.0,-0.0264,7.38,0.0,2100.0,0.0,2009-11-03 00:00:00,42.12,33.65,36.69,105.0,2303.0,sz,美盈森,mys,sz002303,2017-11-05 00:00:00,2017-11-05 15:25:32,43.73,0.0,0.0,0.0,0.0,43.73,7.38,7.38,3.73,2.0
915,915,915,976.0,976.0,976.0,976.0,-0.0097,113.1,0.0,2101.0,0.0,2009-11-06 00:00:00,49.44,41.85,38.65,1402.0,2304.0,sz,洋河股份,yhgf,sz002304,2017-11-05 00:00:00,2017-11-05 15:25:32,43.65,0.0,0.0,0.0,0.0,49.44,113.1,113.1,3.73,2.0
916,916,916,977.0,977.0,977.0,977.0,-0.0125,4.74,0.0,2102.0,0.0,2009-11-06 00:00:00,42.29,48.58,55.59,70.0,2305.0,sz,南国置业,ngzy,sz002305,2017-11-05 00:00:00,2017-11-05 15:25:32,53.9,0.0,0.0,0.0,0.0,55.59,4.74,4.74,3.73,2.0
917,917,917,978.0,978.0,978.0,978.0,0.0112,4.52,0.0,2103.0,0.0,2009-11-11 00:00:00,42.77,32.04,46.88,36.0,2306.0,sz,*ST云网,yw,sz002306,2017-11-05 00:00:00,2017-11-05 15:25:32,41.02,0.0,0.0,0.0,0.0,46.88,4.52,4.52,3.73,2.0
918,918,918,979.0,979.0,979.0,979.0,-0.0394,12.92,0.0,2104.0,0.0,2009-11-11 00:00:00,31.84,31.55,57.0,72.0,2307.0,sz,北新路桥,bxlq,sz002307,2017-11-05 00:00:00,2017-11-05 15:25:32,29.88,0.0,0.0,0.0,0.0,57.0,12.92,12.92,3.73,2.0
919,919,919,980.0,980.0,980.0,980.0,0.0023,13.13,0.0,2105.0,0.0,2009-11-27 00:00:00,27.49,34.36,32.53,109.0,2308.0,sz,威创股份,wcgf,sz002308,2017-11-05 00:00:00,2017-11-05 15:25:32,26.98,0.0,0.0,0.0,0.0,34.36,13.13,13.13,3.73,2.0
920,920,920,981.0,981.0,981.0,981.0,-0.043,5.56,0.0,194.0,0.0,2000-05-11 00:00:00,75.4,89.21,69.7,89.0,600231.0,sh,凌钢股份,lggf,sh600231,2017-11-05 00:00:00,2017-11-05 15:25:18,59.31,0.0,0.0,0.0,0.0,89.21,5.56,5.56,3.73,2.0
